0.01	1	0.0370514223683
1.005	500	0.000400867189572
1.81340063927	999	7.18587411797e-11
0.01	1000	0.0
2.0	998	2.79349987586e-10
2.0	108	7.34914674183e-06
0.135237933776	149	6.38045172252e-13
0.01	74	1.87627691162e-14
0.01	108	3.88578058619e-15
2.0	29	0.000110540885506
1.99971024663	52	2.08327910478e-10
0.01	12	4.37295093204e-05
0.0130971635391	22	9.54791801178e-15
0.872611202897	16	4.4408920985e-16
1.99185799875	1	0.721266233767
0.01	1	0.0437185748943
0.01	1	0.102411463081
0.746647108889	946	4.73715289551e-07
1.91360102728	985	5.84364212575e-09
1.99998410324	701	6.78735145865e-09
1.87265352234	927	3.35151972952e-07
1.9999099776	846	7.1086054162e-06
1.94644510528	983	3.39728245535e-14
1.9283549002	1	0.000398185849321
1.93373582049	991	2.77555756156e-15
1.74270771334	980	3.41948691585e-14
1.8802889447	1	0.00969115613594
1.99999893811	1	0.00746582053952
1.90356687092	1	0.066914909763
1.84645010752	1	0.0059417230689
1.78176421722	1	0.00809294063368
1.9455238356	1	0.000943874158864
1.78238579115	3	7.11854575286e-10
1.93775791156	1	0.00135478795717
1.96037074596	996	1.68899427777e-09
1.95482797963	2	0.144987412383
1.96812710111	958	2.26263452419e-13
1.66901970622	967	3.61612095823e-09
1.96394051542	990	1.64523950019e-12
1.59219410939	975	1.75594693785e-07
1.94190461261	959	4.40168524185e-07
1.69727225902	1	0.0013175016689
1.68919240068	1	0.121303074116
1.72286704242	1	0.00144358932133
1.7069470099	984	1.34315114586e-10
1.63741060989	968	3.38843397785e-11
1.50981735437	982	1.40332190313e-13
1.76284995485	977	2.40877476854e-08
1.83079918645	954	1.11244347067e-13
1.85961138062	999	2.22044604925e-14
1.92131493424	1000	6.94555524205e-13
