0	100	0.128430692109
0	300	0.00563700562098
1	500	3.94787843389e-05
0	359	0.105642571094
1	214	0.00486257929524
0	487	0.0011984634676
0	276	0.0181440088054
1	237	0.0579761660628
1	192	0.00149561255116
0	202	0.0485796590721
1	186	7.25727208994e-07
1	289	5.0229547166e-07
0	189	0.00067148788242
1	220	0.111303414489
0	165	0.0010194809611
1	210	2.45242657515e-07
0	294	0.0017091088392
1	170	0.00745265918289
0	212	0.00329349361697
0	180	0.0223994329511
1	158	0.293825089834
1	254	8.03571817398e-06
0	167	0.000178381959977
1	262	0.00640318420565
1	108	0.00887105335845
0	106	0.0014958279064
1	106	0.00243637248269
0	106	0.00211090561557
0	119	0.0335418265139
0	112	0.00740373133941
0	133	0.0981544830879
0	106	5.54167179607e-05
1	114	0.000397273235576
1	124	0.042127567344
0	103	0.00154779984273
0	104	0.00809807819312
1	422	0.000742725716112
0	115	0.0772462970262
1	113	0.0764890454708
0	111	0.00474557220521
0	103	0.00341576598547
0	111	0.0408597559448
0	106	0.000805671993686
0	103	0.0603617118631
0	106	0.0044489229613
0	106	0.0184466205127
1	106	0.0240706124752
0	106	0.0222077924391
0	103	0.0375084301977
0	106	0.0459742960329
0	107	0.00495190443727
